CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EngagementProfile,BalanceQuartile,BalanceSalaryRatio,RatioGroup
15611905,Warlow-Davies,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0,Inactive Disengaged,Q4 (Highest),2.0756921141761207,Middle (5th-95th pct)
15724145,William,616,Germany,Male,29,8,149318.55,1,1,0,140746.13,0,Inactive Disengaged,Q4 (Highest),1.0609069677439797,Middle (5th-95th pct)
15597896,Ozoemena,365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1,Inactive Disengaged,Q4 (Highest),1.5668805346228776,Middle (5th-95th pct)
15755223,Tseng,692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0,Inactive High-Balance,Q4 (Highest),1.2596438791462226,Middle (5th-95th pct)
15737310,Thompson,633,France,Male,29,10,130206.28,1,1,0,184654.87,0,Inactive Disengaged,Q4 (Highest),0.7051332033647421,Middle (5th-95th pct)
15763665,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78,0,Inactive High-Balance,Q4 (Highest),25.891306324567424,Top 5% (extreme high)
15683521,Godfrey,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0,Inactive High-Balance,Q4 (Highest),1.104504077241615,Middle (5th-95th pct)
15685300,Meng,603,France,Male,35,6,128993.76,2,1,0,130483.56,0,Inactive High-Balance,Q4 (Highest),0.9885824696996312,Middle (5th-95th pct)
15600724,Scott,567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0,Inactive Disengaged,Q4 (Highest),1.18756674021457,Middle (5th-95th pct)
15600879,Parsons,554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0,Inactive High-Balance,Q4 (Highest),25.911900386426304,Top 5% (extreme high)
15759874,Chamberlain,532,France,Male,44,3,148595.55,1,1,0,74838.64,1,Inactive Disengaged,Q4 (Highest),1.9855458356806055,Middle (5th-95th pct)
15815490,Cocci,670,Germany,Male,40,2,164948.98,3,0,0,177028.0,1,Inactive High-Balance,Q4 (Highest),0.9317677429559167,Middle (5th-95th pct)
15679410,Caldwell,729,France,Female,62,4,140549.4,1,1,0,30990.16,1,Inactive Disengaged,Q4 (Highest),4.5352912021106055,Middle (5th-95th pct)
15688409,Donaldson,742,France,Female,28,2,191864.51,1,1,0,108457.99,1,Inactive Disengaged,Q4 (Highest),1.7690214432334583,Middle (5th-95th pct)
15635660,Rossi,612,Germany,Male,30,9,142910.15,1,1,0,105890.55,1,Inactive Disengaged,Q4 (Highest),1.3496024904960828,Middle (5th-95th pct)
15630920,Du Cane,724,France,Male,34,2,154485.74,2,0,0,78560.64,0,Inactive High-Balance,Q4 (Highest),1.9664521572125684,Middle (5th-95th pct)
15732102,Darling,656,Germany,Female,27,3,150905.03,2,1,0,16998.72,0,Inactive High-Balance,Q4 (Highest),8.877434889215188,Top 5% (extreme high)
15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,Inactive High-Balance,Q4 (Highest),4.508337249032356,Middle (5th-95th pct)
15780212,Mao,592,France,Male,37,4,212692.97,1,0,0,176395.02,0,Inactive Disengaged,Q4 (Highest),1.2057765009465689,Middle (5th-95th pct)
15809178,Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,Inactive Disengaged,Q4 (Highest),4.485193870819098,Middle (5th-95th pct)
15730339,Bell,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,Inactive Disengaged,Q4 (Highest),42.297450038827876,Top 5% (extreme high)
15641480,Sinnett,571,France,Male,32,5,131354.25,1,1,0,125256.53,0,Inactive Disengaged,Q4 (Highest),1.048681853153684,Middle (5th-95th pct)
15791131,Chimaijem,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,Inactive Disengaged,Q4 (Highest),0.9831542583775509,Middle (5th-95th pct)
15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,Inactive High-Balance,Q4 (Highest),1.1331056366196557,Middle (5th-95th pct)
15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0,Inactive Disengaged,Q4 (Highest),1.103908024945489,Middle (5th-95th pct)
15658889,Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1,Inactive Disengaged,Q4 (Highest),2.624924851265625,Middle (5th-95th pct)
15753332,Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,Inactive Disengaged,Q4 (Highest),0.7290900809684926,Middle (5th-95th pct)
15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,Inactive Disengaged,Q4 (Highest),1.6046634865569587,Middle (5th-95th pct)
15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,Inactive Disengaged,Q4 (Highest),1.0179799216903527,Middle (5th-95th pct)
15659475,Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0,Inactive High-Balance,Q4 (Highest),1.8129868682836425,Middle (5th-95th pct)
15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1,Inactive Disengaged,Q4 (Highest),1.902905971605664,Middle (5th-95th pct)
15747503,Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,Inactive Disengaged,Q4 (Highest),2.6800946263667162,Middle (5th-95th pct)
15624793,Soubeiran,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,Inactive Disengaged,Q4 (Highest),1.7870635684731657,Middle (5th-95th pct)
15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,Inactive Disengaged,Q4 (Highest),1.0327753626344665,Middle (5th-95th pct)
15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0,Inactive High-Balance,Q4 (Highest),3.894247051316031,Middle (5th-95th pct)
15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,Inactive High-Balance,Q4 (Highest),1.2686347135087568,Middle (5th-95th pct)
15738672,Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,Inactive High-Balance,Q4 (Highest),1.0877250247889092,Middle (5th-95th pct)
15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0,Inactive Disengaged,Q4 (Highest),16.4840052457427,Top 5% (extreme high)
15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,Inactive Disengaged,Q4 (Highest),1.3386278202627966,Middle (5th-95th pct)
15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,Inactive High-Balance,Q4 (Highest),0.9159759488415289,Middle (5th-95th pct)
15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,Inactive High-Balance,Q4 (Highest),0.9711463885930912,Middle (5th-95th pct)
15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0,Inactive Disengaged,Q4 (Highest),2.063358042349303,Middle (5th-95th pct)
15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0,Inactive Disengaged,Q4 (Highest),3.8384056105253,Middle (5th-95th pct)
15752375,Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,Inactive Disengaged,Q4 (Highest),0.997670461913323,Middle (5th-95th pct)
15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,Inactive Disengaged,Q4 (Highest),1.1520651515610734,Middle (5th-95th pct)
15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,Inactive Disengaged,Q4 (Highest),0.7220835031789273,Middle (5th-95th pct)
15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,Inactive Disengaged,Q4 (Highest),8.380142492425946,Top 5% (extreme high)
15774224,Nixon,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,Inactive High-Balance,Q4 (Highest),0.7710071872206455,Middle (5th-95th pct)
15664150,Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,Inactive High-Balance,Q4 (Highest),3.4537421881340804,Middle (5th-95th pct)
15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1,Inactive Disengaged,Q4 (Highest),5.093059674845329,Middle (5th-95th pct)
15746139,Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0,Inactive Disengaged,Q4 (Highest),2.2085363937732847,Middle (5th-95th pct)
15617482,Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,Inactive Disengaged,Q4 (Highest),3.529568253154999,Middle (5th-95th pct)
15792818,Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,Inactive Disengaged,Q4 (Highest),1.2480745454922504,Middle (5th-95th pct)
15694395,Ts'ui,620,France,Female,29,1,138740.24,2,0,0,154700.61,0,Inactive High-Balance,Q4 (Highest),0.8968305942685035,Middle (5th-95th pct)
15654901,Horton,733,France,Male,51,10,141556.96,1,1,0,130189.53,0,Inactive Disengaged,Q4 (Highest),1.087314471447896,Middle (5th-95th pct)
15673619,Bazhenov,530,France,Male,25,9,162560.32,1,1,0,64129.03,0,Inactive Disengaged,Q4 (Highest),2.5348944152125803,Middle (5th-95th pct)
15654574,Onyekachi,499,Germany,Male,36,5,131142.53,2,1,0,174918.46,0,Inactive High-Balance,Q4 (Highest),0.749735219484553,Middle (5th-95th pct)
15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0,Inactive Disengaged,Q4 (Highest),3.7508648552514345,Middle (5th-95th pct)
15655123,Dumetolisa,505,Spain,Female,45,9,131355.3,3,1,0,195395.33,1,Inactive High-Balance,Q4 (Highest),0.6722540400530554,Middle (5th-95th pct)
15631912,T'ao,840,France,Male,30,8,136291.71,1,1,0,54113.38,0,Inactive Disengaged,Q4 (Highest),2.518632360425462,Middle (5th-95th pct)
15699284,Johnson,584,France,Male,49,8,172713.44,1,1,0,113860.81,0,Inactive Disengaged,Q4 (Highest),1.5168822354241114,Middle (5th-95th pct)
15766289,Dickinson,751,France,Male,47,5,142669.93,2,1,0,162760.96,0,Inactive High-Balance,Q4 (Highest),0.8765611237485943,Middle (5th-95th pct)
15679297,Volkova,628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0,Inactive Disengaged,Q4 (Highest),1.504231863375858,Middle (5th-95th pct)
15701962,Scott,590,Spain,Female,29,2,166930.76,2,1,0,122487.73,0,Inactive High-Balance,Q4 (Highest),1.3628365877953654,Middle (5th-95th pct)
15792102,Yefremova,774,France,Female,42,3,137781.65,1,0,0,199316.19,0,Inactive Disengaged,Q4 (Highest),0.6912717426517133,Middle (5th-95th pct)
15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,0,Inactive High-Balance,Q4 (Highest),1.2271775852716333,Middle (5th-95th pct)
15679651,Gardiner,783,Spain,Female,37,1,136689.66,1,1,0,197890.65,0,Inactive Disengaged,Q4 (Highest),0.6907332913404449,Middle (5th-95th pct)
15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0,Inactive Disengaged,Q4 (Highest),0.7266827100590519,Middle (5th-95th pct)
15673367,Humffray,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,0,Inactive Disengaged,Q4 (Highest),2.3774387851918357,Middle (5th-95th pct)
15774727,Monaldo,757,Germany,Female,34,1,129398.01,2,0,0,44965.44,0,Inactive High-Balance,Q4 (Highest),2.877721423386494,Middle (5th-95th pct)
15603319,Graham,693,France,Male,29,2,151352.74,1,0,0,197145.89,0,Inactive Disengaged,Q4 (Highest),0.7677194792140987,Middle (5th-95th pct)
15759066,Carpenter,483,France,Female,44,5,136836.49,1,1,0,192359.9,1,Inactive Disengaged,Q4 (Highest),0.7113566289023856,Middle (5th-95th pct)
15738448,Sanford,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0,Inactive High-Balance,Q4 (Highest),0.9597198150061605,Middle (5th-95th pct)
15680243,Brown,792,France,Male,19,7,143390.51,1,1,0,33282.84,0,Inactive Disengaged,Q4 (Highest),4.308241424109242,Middle (5th-95th pct)
15708228,Toscani,476,Germany,Male,30,3,134366.42,1,1,0,68343.53,0,Inactive Disengaged,Q4 (Highest),1.9660444814600595,Middle (5th-95th pct)
15809347,Fanucci,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0,Inactive Disengaged,Q4 (Highest),5.202311377032249,Middle (5th-95th pct)
15654230,Miller,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0,Inactive Disengaged,Q4 (Highest),1.0991851191921973,Middle (5th-95th pct)
15735878,Law,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1,Inactive Disengaged,Q4 (Highest),5.011825282541345,Middle (5th-95th pct)
15657163,Cockrum,623,Germany,Male,42,1,149332.48,2,1,0,100834.22,0,Inactive High-Balance,Q4 (Highest),1.4809702499806119,Middle (5th-95th pct)
15663161,Chiu,680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1,Inactive Disengaged,Q4 (Highest),2.994844276952838,Middle (5th-95th pct)
15575002,Ferguson,676,France,Male,29,4,140720.93,1,1,0,36221.18,0,Inactive Disengaged,Q4 (Highest),3.8850454347428767,Middle (5th-95th pct)
15795224,Wu,760,France,Male,39,6,178585.46,1,1,0,67131.3,1,Inactive Disengaged,Q4 (Highest),2.660241347925632,Middle (5th-95th pct)
15691808,King,656,France,Male,43,7,134919.85,1,1,0,194691.95,0,Inactive Disengaged,Q4 (Highest),0.6929914154129125,Middle (5th-95th pct)
15660541,Olisanugo,694,France,Male,34,5,127900.03,1,1,0,101737.8,0,Inactive Disengaged,Q4 (Highest),1.2571534867079885,Middle (5th-95th pct)
15722061,Allen,619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0,Inactive High-Balance,Q4 (Highest),1.2422254500949323,Middle (5th-95th pct)
15724161,Sutton,644,France,Female,40,9,137285.26,4,1,0,77063.63,1,Inactive High-Balance,Q4 (Highest),1.7814533262967238,Middle (5th-95th pct)
15569641,Sung,692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1,Inactive Disengaged,Q4 (Highest),2.20205481529205,Middle (5th-95th pct)
15811177,Beneventi,643,France,Female,31,3,167949.48,1,1,0,143162.34,0,Inactive Disengaged,Q4 (Highest),1.1731400869809756,Middle (5th-95th pct)
15680587,Esposito,834,France,Male,23,4,131254.81,1,1,0,20199.3,0,Inactive Disengaged,Q4 (Highest),6.49798804909081,Middle (5th-95th pct)
15692819,Toscani,665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0,Inactive Disengaged,Q4 (Highest),11.139503074392202,Top 5% (extreme high)
15764604,Sutherland,586,France,Female,35,7,164769.02,3,1,0,119814.25,1,Inactive High-Balance,Q4 (Highest),1.375203867653472,Middle (5th-95th pct)
15663249,Howells,575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0,Inactive Disengaged,Q4 (Highest),1.1989416873869858,Middle (5th-95th pct)
15705298,L?,697,Germany,Male,29,0,172693.54,1,0,0,141798.98,0,Inactive Disengaged,Q4 (Highest),1.217875756228994,Middle (5th-95th pct)
15675791,Williams,610,France,Male,36,4,129440.3,2,1,0,102638.35,0,Inactive High-Balance,Q4 (Highest),1.2611299772453473,Middle (5th-95th pct)
15598070,Marchesi,564,France,Female,33,4,135946.26,1,1,0,63170.0,0,Inactive Disengaged,Q4 (Highest),2.1520699699224317,Middle (5th-95th pct)
15717893,Briggs,607,Germany,Male,36,8,143421.74,1,1,0,97879.02,0,Inactive Disengaged,Q4 (Highest),1.4652960358614133,Middle (5th-95th pct)
15674331,Bidwill,576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0,Inactive High-Balance,Q4 (Highest),1.4096043140110122,Middle (5th-95th pct)
15713463,Tate,645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1,Inactive Disengaged,Q4 (Highest),1.0688375316779661,Middle (5th-95th pct)
15639576,Burns,691,France,Male,26,9,136623.19,1,1,0,153228.0,0,Inactive Disengaged,Q4 (Highest),0.8916333176703997,Middle (5th-95th pct)
15800515,Singh,516,France,Male,35,5,128653.59,1,1,0,127558.26,0,Inactive Disengaged,Q4 (Highest),1.0085868998213052,Middle (5th-95th pct)
15699619,Rivas,641,France,Male,31,10,155978.17,1,1,0,91510.71,0,Inactive Disengaged,Q4 (Highest),1.7044799455713981,Middle (5th-95th pct)
15654456,Napolitano,511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1,Inactive Disengaged,Q4 (Highest),1.695500978565104,Middle (5th-95th pct)
15574372,Hoolan,738,France,Male,35,5,161274.05,2,1,0,181429.87,0,Inactive High-Balance,Q4 (Highest),0.8889057242889498,Middle (5th-95th pct)
15757632,Hughes-Jones,496,France,Female,41,1,176024.05,2,1,0,182337.98,0,Inactive High-Balance,Q4 (Highest),0.9653723815521044,Middle (5th-95th pct)
15594041,Fanucci,592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0,Inactive Disengaged,Q4 (Highest),1.541144185217762,Middle (5th-95th pct)
15801904,Heard,677,Germany,Male,28,0,143988.0,2,1,0,8755.69,1,Inactive High-Balance,Q4 (Highest),16.445077429648606,Top 5% (extreme high)
15574122,Tien,817,France,Male,34,5,129278.43,1,0,0,165562.84,0,Inactive Disengaged,Q4 (Highest),0.7808420657678982,Middle (5th-95th pct)
15654292,Vessels,565,Germany,Male,33,8,130368.31,2,1,0,105642.43,0,Inactive High-Balance,Q4 (Highest),1.2340525487723069,Middle (5th-95th pct)
15694510,Ifeanyichukwu,725,France,Male,45,1,129855.32,1,0,0,24218.65,0,Inactive Disengaged,Q4 (Highest),5.361790190617561,Middle (5th-95th pct)
15572291,Kao,825,France,Male,40,6,132308.22,1,0,0,117122.5,0,Inactive Disengaged,Q4 (Highest),1.1296567269312046,Middle (5th-95th pct)
15603465,Dunn,665,Germany,Female,45,5,155447.65,2,1,0,51871.95,1,Inactive High-Balance,Q4 (Highest),2.996757399712176,Middle (5th-95th pct)
15792729,Holland,474,Germany,Female,34,9,176311.36,1,1,0,160213.27,0,Inactive Disengaged,Q4 (Highest),1.100479130099523,Middle (5th-95th pct)
15652192,Traeger,759,France,Female,33,9,160541.36,2,0,0,93541.14,0,Inactive High-Balance,Q4 (Highest),1.71626473656404,Middle (5th-95th pct)
15681924,Ekwueme,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0,Inactive Disengaged,Q4 (Highest),1.4528980662236586,Middle (5th-95th pct)
15578251,Fang,644,France,Male,37,2,186347.97,2,1,0,92809.73,0,Inactive High-Balance,Q4 (Highest),2.0078495002625263,Middle (5th-95th pct)
15691624,Chidiebere,820,France,Male,33,2,132150.26,2,1,0,23067.97,0,Inactive High-Balance,Q4 (Highest),5.728733824432752,Middle (5th-95th pct)
15633352,Okwukwe,628,France,Female,31,6,175443.75,1,1,0,113167.17,1,Inactive Disengaged,Q4 (Highest),1.5503060649126421,Middle (5th-95th pct)
15797760,Bogdanov,632,France,Male,40,3,193354.86,2,1,0,149188.41,0,Inactive High-Balance,Q4 (Highest),1.2960447798860513,Middle (5th-95th pct)
15593736,Cook,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1,Inactive Disengaged,Q4 (Highest),0.7123412053277262,Middle (5th-95th pct)
15595937,Bruno,430,Germany,Male,36,1,138992.48,2,0,0,122373.42,0,Inactive High-Balance,Q4 (Highest),1.1358061252190224,Middle (5th-95th pct)
15661936,Chikelu,513,France,Male,40,3,141004.46,1,1,0,105028.46,0,Inactive Disengaged,Q4 (Highest),1.3425357279350758,Middle (5th-95th pct)
15713370,Hunter,657,Spain,Male,36,8,188241.05,2,0,0,183058.51,1,Inactive High-Balance,Q4 (Highest),1.0283108389771116,Middle (5th-95th pct)
15791216,Mann,600,Germany,Male,43,8,133379.41,1,1,0,177378.66,1,Inactive Disengaged,Q4 (Highest),0.7519473312065837,Middle (5th-95th pct)
15689031,Murphy,697,Spain,Female,37,7,168066.87,1,1,0,35450.53,0,Inactive Disengaged,Q4 (Highest),4.740884550950296,Middle (5th-95th pct)
15736990,Chuang,537,France,Male,28,3,157842.07,1,1,0,86911.49,0,Inactive Disengaged,Q4 (Highest),1.8161243122169461,Middle (5th-95th pct)
15787161,Pisani,591,Germany,Male,46,4,129269.27,1,1,0,163504.33,0,Inactive Disengaged,Q4 (Highest),0.7906167989557219,Middle (5th-95th pct)
15588944,Maughan,456,France,Female,63,1,165350.61,2,0,0,140758.07,1,Inactive High-Balance,Q4 (Highest),1.1747149559524366,Middle (5th-95th pct)
15782630,Genovese,543,France,Male,35,5,137482.19,1,0,0,62389.35,0,Inactive Disengaged,Q4 (Highest),2.2036163223370657,Middle (5th-95th pct)
15801395,Warren,790,France,Female,33,10,135120.72,1,0,0,195204.99,0,Inactive Disengaged,Q4 (Highest),0.692199108229764,Middle (5th-95th pct)
15690130,Wyatt,468,France,Female,32,8,137649.47,1,0,0,198714.29,0,Inactive Disengaged,Q4 (Highest),0.6927004092156633,Middle (5th-95th pct)
15648455,Kung,647,Germany,Male,51,4,131156.76,1,1,0,29883.63,0,Inactive Disengaged,Q4 (Highest),4.3889166075205726,Middle (5th-95th pct)
15580629,Blackwood,604,France,Male,31,6,134837.58,1,1,0,192029.19,0,Inactive Disengaged,Q4 (Highest),0.7021723103659396,Middle (5th-95th pct)
15651823,Nkemjika,590,France,Female,60,6,147751.75,1,1,0,88206.04,1,Inactive Disengaged,Q4 (Highest),1.6750751989319554,Middle (5th-95th pct)
15727353,Ch'ang,650,France,Female,64,7,142028.36,1,1,0,32275.09,1,Inactive Disengaged,Q4 (Highest),4.4005565902372386,Middle (5th-95th pct)
15706005,Roberts,674,France,Male,46,2,174701.05,1,1,0,90189.72,1,Inactive Disengaged,Q4 (Highest),1.9370394985149082,Middle (5th-95th pct)
15670943,See,778,Germany,Male,31,9,182275.23,2,1,0,190631.23,0,Inactive High-Balance,Q4 (Highest),0.9561666784608167,Middle (5th-95th pct)
15571958,McIntosh,489,Spain,Male,40,3,221532.8,1,1,0,171867.08,0,Inactive Disengaged,Q4 (Highest),1.2889775051743475,Middle (5th-95th pct)
15578369,Chiedozie,652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0,Inactive Disengaged,Q4 (Highest),0.9125665646743039,Middle (5th-95th pct)
15707199,Cooper,643,France,Male,36,0,148159.71,1,0,0,55835.66,0,Inactive Disengaged,Q4 (Highest),2.653496170726736,Middle (5th-95th pct)
15632079,Hardy,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0,Inactive Disengaged,Q4 (Highest),3.398521752064563,Middle (5th-95th pct)
15788683,Kang,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0,Inactive Disengaged,Q4 (Highest),0.8418661042162187,Middle (5th-95th pct)
15711716,Ferguson,580,France,Female,56,1,131368.3,1,1,0,106918.67,1,Inactive Disengaged,Q4 (Highest),1.2286750293470727,Middle (5th-95th pct)
15639357,Allan,415,France,Male,46,9,134950.19,3,0,0,178587.36,1,Inactive High-Balance,Q4 (Highest),0.7556536476041754,Middle (5th-95th pct)
15573319,Azubuike,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0,Inactive Disengaged,Q4 (Highest),0.9032002651692277,Middle (5th-95th pct)
15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43,0,Inactive High-Balance,Q4 (Highest),0.7419345567203385,Middle (5th-95th pct)
15629846,Sheehan,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0,Inactive High-Balance,Q4 (Highest),1.3122112362643665,Middle (5th-95th pct)
15674442,Kung,681,France,Male,23,7,157761.56,1,0,0,147759.84,0,Inactive Disengaged,Q4 (Highest),1.0676890283584497,Middle (5th-95th pct)
15698791,Udinesi,679,France,Male,45,3,146758.24,1,1,0,48466.89,0,Inactive Disengaged,Q4 (Highest),3.0280102560737854,Middle (5th-95th pct)
15632365,Booth,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0,Inactive High-Balance,Q4 (Highest),1.8378595706133407,Middle (5th-95th pct)
15807340,O'Donnell,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0,Inactive High-Balance,Q4 (Highest),2.3790955011836123,Middle (5th-95th pct)
15666270,Omeokachie,676,France,Female,40,2,147803.48,1,1,0,95181.06,1,Inactive Disengaged,Q4 (Highest),1.5528665051639476,Middle (5th-95th pct)
15727197,Pinto,576,France,Female,52,9,170228.59,2,0,0,148477.57,1,Inactive High-Balance,Q4 (Highest),1.1464936421036525,Middle (5th-95th pct)
15665327,Cattaneo,706,France,Male,18,2,176139.5,2,1,0,129654.22,0,Inactive High-Balance,Q4 (Highest),1.358532718796195,Middle (5th-95th pct)
15613216,Cameron,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0,Inactive Disengaged,Q4 (Highest),1.5335858283230197,Middle (5th-95th pct)
15699492,Lorenzo,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0,Inactive Disengaged,Q4 (Highest),0.7862913199571261,Middle (5th-95th pct)
15623536,Madukwe,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0,Inactive Disengaged,Q4 (Highest),0.9004238945805789,Middle (5th-95th pct)
15788775,Milne,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0,Inactive High-Balance,Q4 (Highest),2.0879781885899273,Middle (5th-95th pct)
15608344,Dawson,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1,Inactive High-Balance,Q4 (Highest),1.330984138785337,Middle (5th-95th pct)
15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1,Inactive Disengaged,Q4 (Highest),0.9805045461738237,Middle (5th-95th pct)
15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1,Inactive Disengaged,Q4 (Highest),14.167709209106855,Top 5% (extreme high)
15793042,Sung,629,France,Male,39,2,129669.32,2,1,0,82774.07,0,Inactive High-Balance,Q4 (Highest),1.5665451753187924,Middle (5th-95th pct)
15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77,0,Inactive Disengaged,Q4 (Highest),0.7722116518405585,Middle (5th-95th pct)
15663263,Collins,698,France,Male,47,5,156265.31,2,0,0,1055.66,0,Inactive High-Balance,Q4 (Highest),148.02617319970443,Top 5% (extreme high)
15652218,Morrison,750,France,Male,33,2,152302.72,1,1,0,71333.44,0,Inactive Disengaged,Q4 (Highest),2.1350816671676003,Middle (5th-95th pct)
15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1,Inactive High-Balance,Q4 (Highest),2.9400351910518903,Middle (5th-95th pct)
15701042,Dalton,596,Germany,Female,27,2,151027.56,1,1,0,170320.58,0,Inactive Disengaged,Q4 (Highest),0.8867252565720479,Middle (5th-95th pct)
15680449,Hsing,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1,Inactive Disengaged,Q4 (Highest),3.6839990968021654,Middle (5th-95th pct)
15723169,Williams,640,France,Female,31,9,138857.59,1,1,0,48640.77,0,Inactive Disengaged,Q4 (Highest),2.8547572334895195,Middle (5th-95th pct)
15728224,Kerr,710,Germany,Female,41,9,149155.53,2,1,0,42131.26,1,Inactive High-Balance,Q4 (Highest),3.5402579937082344,Middle (5th-95th pct)
15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0,Inactive High-Balance,Q4 (Highest),4.0923024792319715,Middle (5th-95th pct)
15621409,Endrizzi,496,France,Male,32,4,127845.83,1,1,0,66469.2,0,Inactive Disengaged,Q4 (Highest),1.9233845149332323,Middle (5th-95th pct)
15655341,Chinagorom,458,Spain,Female,35,5,166492.48,1,1,0,135287.74,0,Inactive Disengaged,Q4 (Highest),1.2306546032922128,Middle (5th-95th pct)
15746802,Onio,477,France,Female,30,6,131286.46,1,1,0,194144.45,0,Inactive Disengaged,Q4 (Highest),0.6762308167964626,Middle (5th-95th pct)
